3.666667e+01, 3.668333e+01, 3.670000e+01, 3.671667e+01, 3.673333e+01, 3.675000e+01, 3.676667e+01, 3.678333e+01, 3.680000e+01, 3.681667e+01, 3.683333e+01, 3.685000e+01, 3.686667e+01, 3.688333e+01, 3.690000e+01, 3.691667e+01, 3.693333e+01, 3.695000e+01, 3.696667e+01, 3.698333e+01,
37, 3.701667e+01, 3.703333e+01, 3.705000e+01, 3.706667e+01, 3.708333e+01, 3.710000e+01, 3.711667e+01, 3.713333e+01, 3.715000e+01, 3.716667e+01, 3.718333e+01, 3.720000e+01, 3.721667e+01, 3.723333e+01, 3.725000e+01, 3.726667e+01, 3.728333e+01, 3.730000e+01, 3.731667e+01,
3.733333e+01, 3.735000e+01, 3.736667e+01, 3.738333e+01, 3.740000e+01, 3.741667e+01, 3.743333e+01, 3.745000e+01, 3.746667e+01, 3.748333e+01, 3.750000e+01, 3.751667e+01, 3.753333e+01, 3.755000e+01, 3.756667e+01, 3.758333e+01, 3.760000e+01, 3.761667e+01, 3.763333e+01, 3.765000e+01,
3.766667e+01, 3.768333e+01, 3.770000e+01, 3.771667e+01, 3.773333e+01, 3.775000e+01, 3.776667e+01, 3.778333e+01, 3.780000e+01, 3.781667e+01, 3.783333e+01, 3.785000e+01, 3.786667e+01, 3.788333e+01, 3.790000e+01, 3.791667e+01, 3.793333e+01, 3.795000e+01, 3.796667e+01, 3.798333e+01,
38, 3.801667e+01, 3.803333e+01, 3.805000e+01, 3.806667e+01, 3.808333e+01, 3.810000e+01, 3.811667e+01, 3.813333e+01, 3.815000e+01, 3.816667e+01, 3.818333e+01, 3.820000e+01, 3.821667e+01, 3.823333e+01, 3.825000e+01, 3.826667e+01, 3.828333e+01, 3.830000e+01, 3.831667e+01,
3.833333e+01, 3.835000e+01, 3.836667e+01, 3.838333e+01, 3.840000e+01, 3.841667e+01, 3.843333e+01, 3.845000e+01, 3.846667e+01, 3.848333e+01, 3.850000e+01, 3.851667e+01, 3.853333e+01, 3.855000e+01, 3.856667e+01, 3.858333e+01, 3.860000e+01, 3.861667e+01, 3.863333e+01, 3.865000e+01,
3.866667e+01, 3.868333e+01, 3.870000e+01, 3.871667e+01, 3.873333e+01, 3.875000e+01, 3.876667e+01, 3.878333e+01, 3.880000e+01, 3.881667e+01, 3.883333e+01, 3.885000e+01, 3.886667e+01, 3.888333e+01, 3.890000e+01, 3.891667e+01, 3.893333e+01, 3.895000e+01, 3.896667e+01, 3.898333e+01,
39, 3.901667e+01, 3.903333e+01, 3.905000e+01, 3.906667e+01, 3.908333e+01, 3.910000e+01, 3.911667e+01, 3.913333e+01, 3.915000e+01, 3.916667e+01, 3.918333e+01, 3.920000e+01, 3.921667e+01, 3.923333e+01, 3.925000e+01, 3.926667e+01, 3.928333e+01, 3.930000e+01, 3.931667e+01,
3.933333e+01, 3.935000e+01, 3.936667e+01, 3.938333e+01, 3.940000e+01, 3.941667e+01, 3.943333e+01, 3.945000e+01, 3.946667e+01, 3.948333e+01, 3.950000e+01, 3.951667e+01, 3.953333e+01, 3.955000e+01, 3.956667e+01, 3.958333e+01, 3.960000e+01, 3.961667e+01, 3.963333e+01, 3.965000e+01,
3.966667e+01, 3.968333e+01, 3.970000e+01, 3.971667e+01, 3.973333e+01, 3.975000e+01, 3.976667e+01, 3.978333e+01, 3.980000e+01, 3.981667e+01, 3.983333e+01, 3.985000e+01, 3.986667e+01, 3.988333e+01, 3.990000e+01, 3.991667e+01, 3.993333e+01, 3.995000e+01, 3.996667e+01, 3.998333e+01,
40, 4.001667e+01, 4.003333e+01, 4.005000e+01, 4.006667e+01, 4.008333e+01, 4.010000e+01, 4.011667e+01, 4.013333e+01, 4.015000e+01, 4.016667e+01, 4.018333e+01, 4.020000e+01, 4.021667e+01, 4.023333e+01, 4.025000e+01, 4.026667e+01, 4.028333e+01, 4.030000e+01, 4.031667e+01,
4.033333e+01, 4.035000e+01, 4.036667e+01, 4.038333e+01, 4.040000e+01, 4.041667e+01, 4.043333e+01, 4.045000e+01, 4.046667e+01, 4.048333e+01, 4.050000e+01, 4.051667e+01, 4.053333e+01, 4.055000e+01, 4.056667e+01, 4.058333e+01, 4.060000e+01, 4.061667e+01, 4.063333e+01, 4.065000e+01,
4.066667e+01, 4.068333e+01, 4.070000e+01, 4.071667e+01, 4.073333e+01, 4.075000e+01, 4.076667e+01, 4.078333e+01, 4.080000e+01, 4.081667e+01, 4.083333e+01, 4.085000e+01, 4.086667e+01, 4.088333e+01, 4.090000e+01, 4.091667e+01, 4.093333e+01, 4.095000e+01, 4.096667e+01, 4.098333e+01,
41, 4.101667e+01, 4.103333e+01, 4.105000e+01, 4.106667e+01, 4.108333e+01, 4.110000e+01, 4.111667e+01, 4.113333e+01, 4.115000e+01, 4.116667e+01, 4.118333e+01, 4.120000e+01, 4.121667e+01, 4.123333e+01, 4.125000e+01, 4.126667e+01, 4.128333e+01, 4.130000e+01, 4.131667e+01,
4.133333e+01, 4.135000e+01, 4.136667e+01, 4.138333e+01, 4.140000e+01, 4.141667e+01, 4.143333e+01, 4.145000e+01, 4.146667e+01, 4.148333e+01, 4.150000e+01, 4.151667e+01, 4.153333e+01, 4.155000e+01, 4.156667e+01, 4.158333e+01, 4.160000e+01, 4.161667e+01, 4.163333e+01, 4.165000e+01,
4.166667e+01, 4.168333e+01, 4.170000e+01, 4.171667e+01, 4.173333e+01, 4.175000e+01, 4.176667e+01, 4.178333e+01, 4.180000e+01, 4.181667e+01, 4.183333e+01, 4.185000e+01, 4.186667e+01, 4.188333e+01, 4.190000e+01, 4.191667e+01, 4.193333e+01, 4.195000e+01, 4.196667e+01, 4.198333e+01,
42, 4.201667e+01, 4.203333e+01, 4.205000e+01, 4.206667e+01, 4.208333e+01, 4.210000e+01, 4.211667e+01, 4.213333e+01, 4.215000e+01, 4.216667e+01, 4.218333e+01, 4.220000e+01, 4.221667e+01, 4.223333e+01, 4.225000e+01, 4.226667e+01, 4.228333e+01, 4.230000e+01, 4.231667e+01,
4.233333e+01, 4.235000e+01, 4.236667e+01, 4.238333e+01, 4.240000e+01, 4.241667e+01, 4.243333e+01, 4.245000e+01, 4.246667e+01, 4.248333e+01, 4.250000e+01, 4.251667e+01, 4.253333e+01, 4.255000e+01, 4.256667e+01, 4.258333e+01, 4.260000e+01, 4.261667e+01, 4.263333e+01, 4.265000e+01,
4.266667e+01, 4.268333e+01, 4.270000e+01, 4.271667e+01, 4.273333e+01, 4.275000e+01, 4.276667e+01, 4.278333e+01, 4.280000e+01, 4.281667e+01, 4.283333e+01, 4.285000e+01, 4.286667e+01, 4.288333e+01, 4.290000e+01, 4.291667e+01, 4.293333e+01, 4.295000e+01, 4.296667e+01, 4.298333e+01,
43, 4.301667e+01, 4.303333e+01, 4.305000e+01, 4.306667e+01, 4.308333e+01, 4.310000e+01, 4.311667e+01, 4.313333e+01, 4.315000e+01, 4.316667e+01, 4.318333e+01, 4.320000e+01, 4.321667e+01, 4.323333e+01, 4.325000e+01, 4.326667e+01, 4.328333e+01, 4.330000e+01, 4.331667e+01,
4.333333e+01, 4.335000e+01, 4.336667e+01, 4.338333e+01, 4.340000e+01, 4.341667e+01, 4.343333e+01, 4.345000e+01, 4.346667e+01, 4.348333e+01, 4.350000e+01, 4.351667e+01, 4.353333e+01, 4.355000e+01, 4.356667e+01, 4.358333e+01, 4.360000e+01, 4.361667e+01, 4.363333e+01, 4.365000e+01,
4.366667e+01, 4.368333e+01, 4.370000e+01, 4.371667e+01, 4.373333e+01, 4.375000e+01, 4.376667e+01, 4.378333e+01, 4.380000e+01, 4.381667e+01, 4.383333e+01, 4.385000e+01, 4.386667e+01, 4.388333e+01, 4.390000e+01, 4.391667e+01, 4.393333e+01, 4.395000e+01, 4.396667e+01, 4.398333e+01,
44, 4.401667e+01, 4.403333e+01, 4.405000e+01, 4.406667e+01, 4.408333e+01, 4.410000e+01, 4.411667e+01, 4.413333e+01, 4.415000e+01, 4.416667e+01, 4.418333e+01, 4.420000e+01, 4.421667e+01, 4.423333e+01, 4.425000e+01, 4.426667e+01, 4.428333e+01, 4.430000e+01, 4.431667e+01,
4.433333e+01, 4.435000e+01, 4.436667e+01, 4.438333e+01, 4.440000e+01, 4.441667e+01, 4.443333e+01, 4.445000e+01, 4.446667e+01, 4.448333e+01, 4.450000e+01, 4.451667e+01, 4.453333e+01, 4.455000e+01, 4.456667e+01, 4.458333e+01, 4.460000e+01, 4.461667e+01, 4.463333e+01, 4.465000e+01,
4.466667e+01, 4.468333e+01, 4.470000e+01, 4.471667e+01, 4.473333e+01, 4.475000e+01, 4.476667e+01, 4.478333e+01, 4.480000e+01, 4.481667e+01, 4.483333e+01, 4.485000e+01, 4.486667e+01, 4.488333e+01, 4.490000e+01, 4.491667e+01, 4.493333e+01, 4.495000e+01, 4.496667e+01, 4.498333e+01,
45, 4.501667e+01, 4.503333e+01, 4.505000e+01, 4.506667e+01, 4.508333e+01, 4.510000e+01, 4.511667e+01, 4.513333e+01, 4.515000e+01, 4.516667e+01, 4.518333e+01, 4.520000e+01, 4.521667e+01, 4.523333e+01, 4.525000e+01, 4.526667e+01, 4.528333e+01, 4.530000e+01, 4.531667e+01,
4.533333e+01, 4.535000e+01, 4.536667e+01, 4.538333e+01, 4.540000e+01, 4.541667e+01, 4.543333e+01, 4.545000e+01, 4.546667e+01, 4.548333e+01, 4.550000e+01, 4.551667e+01, 4.553333e+01, 4.555000e+01, 4.556667e+01, 4.558333e+01, 4.560000e+01, 4.561667e+01, 4.563333e+01, 4.565000e+01,
4.566667e+01, 4.568333e+01, 4.570000e+01, 4.571667e+01, 4.573333e+01, 4.575000e+01, 4.576667e+01, 4.578333e+01, 4.580000e+01, 4.581667e+01, 4.583333e+01, 4.585000e+01, 4.586667e+01, 4.588333e+01, 4.590000e+01, 4.591667e+01, 4.593333e+01, 4.595000e+01, 4.596667e+01, 4.598333e+01,
46, 4.601667e+01, 4.603333e+01, 4.605000e+01, 4.606667e+01, 4.608333e+01, 4.610000e+01, 4.611667e+01, 4.613333e+01, 4.615000e+01, 4.616667e+01, 4.618333e+01, 4.620000e+01, 4.621667e+01, 4.623333e+01, 4.625000e+01, 4.626667e+01, 4.628333e+01, 4.630000e+01, 4.631667e+01,
4.633333e+01, 4.635000e+01, 4.636667e+01, 4.638333e+01, 4.640000e+01, 4.641667e+01, 4.643333e+01, 4.645000e+01, 4.646667e+01, 4.648333e+01, 4.650000e+01, 4.651667e+01, 4.653333e+01, 4.655000e+01, 4.656667e+01, 4.658333e+01, 4.660000e+01, 4.661667e+01, 4.663333e+01, 4.665000e+01,
4.666667e+01, 4.668333e+01, 4.670000e+01, 4.671667e+01, 4.673333e+01, 4.675000e+01, 4.676667e+01, 4.678333e+01, 4.680000e+01, 4.681667e+01, 4.683333e+01, 4.685000e+01, 4.686667e+01, 4.688333e+01, 4.690000e+01, 4.691667e+01, 4.693333e+01, 4.695000e+01, 4.696667e+01, 4.698333e+01,
47, 4.701667e+01, 4.703333e+01, 4.705000e+01, 4.706667e+01, 4.708333e+01, 4.710000e+01, 4.711667e+01, 4.713333e+01, 4.715000e+01, 4.716667e+01, 4.718333e+01, 4.720000e+01, 4.721667e+01, 4.723333e+01, 4.725000e+01, 4.726667e+01, 4.728333e+01, 4.730000e+01, 4.731667e+01,
4.733333e+01, 4.735000e+01, 4.736667e+01, 4.738333e+01, 4.740000e+01, 4.741667e+01, 4.743333e+01, 4.745000e+01, 4.746667e+01, 4.748333e+01, 4.750000e+01, 4.751667e+01, 4.753333e+01, 4.755000e+01, 4.756667e+01, 4.758333e+01, 4.760000e+01, 4.761667e+01, 4.763333e+01, 4.765000e+01,
4.766667e+01, 4.768333e+01, 4.770000e+01, 4.771667e+01, 4.773333e+01, 4.775000e+01, 4.776667e+01, 4.778333e+01, 4.780000e+01, 4.781667e+01, 4.783333e+01, 4.785000e+01, 4.786667e+01, 4.788333e+01, 4.790000e+01, 4.791667e+01, 4.793333e+01, 4.795000e+01, 4.796667e+01, 4.798333e+01,
48, 4.801667e+01, 4.803333e+01, 4.805000e+01, 4.806667e+01, 4.808333e+01, 4.810000e+01, 4.811667e+01, 4.813333e+01, 4.815000e+01, 4.816667e+01, 4.818333e+01, 4.820000e+01, 4.821667e+01, 4.823333e+01, 4.825000e+01, 4.826667e+01, 4.828333e+01, 4.830000e+01, 4.831667e+01,
4.833333e+01, 4.835000e+01, 4.836667e+01, 4.838333e+01, 4.840000e+01, 4.841667e+01, 4.843333e+01, 4.845000e+01, 4.846667e+01, 4.848333e+01, 4.850000e+01, 4.851667e+01, 4.853333e+01, 4.855000e+01, 4.856667e+01, 4.858333e+01, 4.860000e+01, 4.861667e+01, 4.863333e+01, 4.865000e+01,
4.866667e+01, 4.868333e+01, 4.870000e+01, 4.871667e+01, 4.873333e+01, 4.875000e+01, 4.876667e+01, 4.878333e+01, 4.880000e+01, 4.881667e+01, 4.883333e+01, 4.885000e+01, 4.886667e+01, 4.888333e+01, 4.890000e+01, 4.891667e+01, 4.893333e+01, 4.895000e+01, 4.896667e+01, 4.898333e+01,
49, 4.901667e+01, 4.903333e+01, 4.905000e+01, 4.906667e+01, 4.908333e+01, 4.910000e+01, 4.911667e+01, 4.913333e+01, 4.915000e+01, 4.916667e+01, 4.918333e+01, 4.920000e+01, 4.921667e+01, 4.923333e+01, 4.925000e+01, 4.926667e+01, 4.928333e+01, 4.930000e+01, 4.931667e+01,
4.933333e+01, 4.935000e+01, 4.936667e+01, 4.938333e+01, 4.940000e+01, 4.941667e+01, 4.943333e+01, 4.945000e+01, 4.946667e+01, 4.948333e+01, 4.950000e+01, 4.951667e+01, 4.953333e+01, 4.955000e+01, 4.956667e+01, 4.958333e+01, 4.960000e+01, 4.961667e+01, 4.963333e+01, 4.965000e+01,
4.966667e+01, 4.968333e+01, 4.970000e+01, 4.971667e+01, 4.973333e+01, 4.975000e+01, 4.976667e+01, 4.978333e+01, 4.980000e+01, 4.981667e+01, 4.983333e+01, 4.985000e+01, 4.986667e+01, 4.988333e+01, 4.990000e+01, 4.991667e+01, 4.993333e+01, 4.995000e+01, 4.996667e+01, 4.998333e+01,
50, 5.001667e+01, 5.003333e+01, 5.005000e+01, 5.006667e+01, 5.008333e+01, 5.010000e+01, 5.011667e+01, 5.013333e+01, 5.015000e+01, 5.016667e+01, 5.018333e+01, 5.020000e+01, 5.021667e+01, 5.023333e+01, 5.025000e+01, 5.026667e+01, 5.028333e+01, 5.030000e+01, 5.031667e+01,
5.033333e+01, 5.035000e+01, 5.036667e+01, 5.038333e+01, 5.040000e+01, 5.041667e+01, 5.043333e+01, 5.045000e+01, 5.046667e+01, 5.048333e+01, 5.050000e+01, 5.051667e+01, 5.053333e+01, 5.055000e+01, 5.056667e+01, 5.058333e+01, 5.060000e+01, 5.061667e+01, 5.063333e+01, 5.065000e+01,
5.066667e+01, 5.068333e+01, 5.070000e+01, 5.071667e+01, 5.073333e+01, 5.075000e+01, 5.076667e+01, 5.078333e+01, 5.080000e+01, 5.081667e+01, 5.083333e+01, 5.085000e+01, 5.086667e+01, 5.088333e+01, 5.090000e+01, 5.091667e+01, 5.093333e+01, 5.095000e+01, 5.096667e+01, 5.098333e+01,
51, 5.101667e+01, 5.103333e+01, 5.105000e+01, 5.106667e+01, 5.108333e+01, 5.110000e+01, 5.111667e+01, 5.113333e+01, 5.115000e+01, 5.116667e+01, 5.118333e+01, 5.120000e+01, 5.121667e+01, 5.123333e+01, 5.125000e+01, 5.126667e+01, 5.128333e+01, 5.130000e+01, 5.131667e+01,
5.133333e+01, 5.135000e+01, 5.136667e+01, 5.138333e+01, 5.140000e+01, 5.141667e+01, 5.143333e+01, 5.145000e+01, 5.146667e+01, 5.148333e+01, 5.150000e+01, 5.151667e+01, 5.153333e+01, 5.155000e+01, 5.156667e+01, 5.158333e+01, 5.160000e+01, 5.161667e+01, 5.163333e+01, 5.165000e+01,
5.166667e+01, 5.168333e+01, 5.170000e+01, 5.171667e+01, 5.173333e+01, 5.175000e+01, 5.176667e+01, 5.178333e+01, 5.180000e+01, 5.181667e+01, 5.183333e+01, 5.185000e+01, 5.186667e+01, 5.188333e+01, 5.190000e+01, 5.191667e+01, 5.193333e+01, 5.195000e+01, 5.196667e+01, 5.198333e+01,
52, 5.201667e+01, 5.203333e+01, 5.205000e+01, 5.206667e+01, 5.208333e+01, 5.210000e+01, 5.211667e+01, 5.213333e+01, 5.215000e+01, 5.216667e+01, 5.218333e+01, 5.220000e+01, 5.221667e+01, 5.223333e+01, 5.225000e+01, 5.226667e+01, 5.228333e+01, 5.230000e+01, 5.231667e+01,
5.233333e+01, 5.235000e+01, 5.236667e+01, 5.238333e+01, 5.240000e+01, 5.241667e+01, 5.243333e+01, 5.245000e+01, 5.246667e+01, 5.248333e+01, 5.250000e+01, 5.251667e+01, 5.253333e+01, 5.255000e+01, 5.256667e+01, 5.258333e+01, 5.260000e+01, 5.261667e+01, 5.263333e+01, 5.265000e+01,
5.266667e+01, 5.268333e+01, 5.270000e+01, 5.271667e+01, 5.273333e+01, 5.275000e+01, 5.276667e+01, 5.278333e+01, 5.280000e+01, 5.281667e+01, 5.283333e+01, 5.285000e+01, 5.286667e+01, 5.288333e+01, 5.290000e+01, 5.291667e+01, 5.293333e+01, 5.295000e+01, 5.296667e+01, 5.298333e+01,
53, 5.301667e+01, 5.303333e+01, 5.305000e+01, 5.306667e+01, 5.308333e+01, 5.310000e+01, 5.311667e+01, 5.313333e+01, 5.315000e+01, 5.316667e+01, 5.318333e+01, 5.320000e+01, 5.321667e+01, 5.323333e+01, 5.325000e+01, 5.326667e+01, 5.328333e+01, 5.330000e+01, 5.331667e+01,
5.333333e+01, 5.335000e+01, 5.336667e+01, 5.338333e+01, 5.340000e+01, 5.341667e+01, 5.343333e+01, 5.345000e+01, 5.346667e+01, 5.348333e+01, 5.350000e+01, 5.351667e+01, 5.353333e+01, 5.355000e+01, 5.356667e+01, 5.358333e+01, 5.360000e+01, 5.361667e+01, 5.363333e+01, 5.365000e+01,
5.366667e+01, 5.368333e+01, 5.370000e+01, 5.371667e+01, 5.373333e+01, 5.375000e+01, 5.376667e+01, 5.378333e+01, 5.380000e+01, 5.381667e+01, 5.383333e+01, 5.385000e+01, 5.386667e+01, 5.388333e+01, 5.390000e+01, 5.391667e+01, 5.393333e+01, 5.395000e+01, 5.396667e+01, 5.398333e+01,
54, 5.401667e+01, 5.403333e+01, 5.405000e+01, 5.406667e+01, 5.408333e+01, 5.410000e+01, 5.411667e+01, 5.413333e+01, 5.415000e+01, 5.416667e+01, 5.418333e+01, 5.420000e+01, 5.421667e+01, 5.423333e+01, 5.425000e+01, 5.426667e+01, 5.428333e+01, 5.430000e+01, 5.431667e+01,
5.433333e+01, 5.435000e+01, 5.436667e+01, 5.438333e+01, 5.440000e+01, 5.441667e+01, 5.443333e+01, 5.445000e+01, 5.446667e+01, 5.448333e+01, 5.450000e+01, 5.451667e+01, 5.453333e+01, 5.455000e+01, 5.456667e+01, 5.458333e+01, 5.460000e+01, 5.461667e+01, 5.463333e+01, 5.465000e+01,
5.466667e+01, 5.468333e+01, 5.470000e+01, 5.471667e+01, 5.473333e+01, 5.475000e+01, 5.476667e+01, 5.478333e+01, 5.480000e+01, 5.481667e+01, 5.483333e+01, 5.485000e+01, 5.486667e+01, 5.488333e+01, 5.490000e+01, 5.491667e+01, 5.493333e+01, 5.495000e+01, 5.496667e+01, 5.498333e+01,
55, 5.501667e+01, 5.503333e+01, 5.505000e+01, 5.506667e+01, 5.508333e+01, 5.510000e+01, 5.511667e+01, 5.513333e+01, 5.515000e+01, 5.516667e+01, 5.518333e+01, 5.520000e+01, 5.521667e+01, 5.523333e+01, 5.525000e+01, 5.526667e+01, 5.528333e+01, 5.530000e+01, 5.531667e+01,
5.533333e+01, 5.535000e+01, 5.536667e+01, 5.538333e+01, 5.540000e+01, 5.541667e+01, 5.543333e+01, 5.545000e+01, 5.546667e+01, 5.548333e+01, 5.550000e+01, 5.551667e+01, 5.553333e+01, 5.555000e+01, 5.556667e+01, 5.558333e+01, 5.560000e+01, 5.561667e+01, 5.563333e+01, 5.565000e+01,
5.566667e+01, 5.568333e+01, 5.570000e+01, 5.571667e+01, 5.573333e+01, 5.575000e+01, 5.576667e+01, 5.578333e+01, 5.580000e+01, 5.581667e+01, 5.583333e+01, 5.585000e+01, 5.586667e+01, 5.588333e+01, 5.590000e+01, 5.591667e+01, 5.593333e+01, 5.595000e+01, 5.596667e+01, 5.598333e+01,
56, 5.601667e+01, 5.603333e+01, 5.605000e+01, 5.606667e+01, 5.608333e+01, 5.610000e+01, 5.611667e+01, 5.613333e+01, 5.615000e+01, 5.616667e+01, 5.618333e+01, 5.620000e+01, 5.621667e+01, 5.623333e+01, 5.625000e+01, 5.626667e+01, 5.628333e+01, 5.630000e+01, 5.631667e+01,
5.633333e+01, 5.635000e+01, 5.636667e+01, 5.638333e+01, 5.640000e+01, 5.641667e+01, 5.643333e+01, 5.645000e+01, 5.646667e+01, 5.648333e+01, 5.650000e+01, 5.651667e+01, 5.653333e+01, 5.655000e+01, 5.656667e+01, 5.658333e+01, 5.660000e+01, 5.661667e+01, 5.663333e+01, 5.665000e+01,
5.666667e+01, 5.668333e+01, 5.670000e+01, 5.671667e+01, 5.673333e+01, 5.675000e+01, 5.676667e+01, 5.678333e+01, 5.680000e+01, 5.681667e+01, 5.683333e+01, 5.685000e+01, 5.686667e+01, 5.688333e+01, 5.690000e+01, 5.691667e+01, 5.693333e+01, 5.695000e+01, 5.696667e+01, 5.698333e+01,
57, 5.701667e+01, 5.703333e+01, 5.705000e+01, 5.706667e+01, 5.708333e+01, 5.710000e+01, 5.711667e+01, 5.713333e+01, 5.715000e+01, 5.716667e+01, 5.718333e+01, 5.720000e+01, 5.721667e+01, 5.723333e+01, 5.725000e+01, 5.726667e+01, 5.728333e+01, 5.730000e+01, 5.731667e+01,
5.733333e+01, 5.735000e+01, 5.736667e+01, 5.738333e+01, 5.740000e+01, 5.741667e+01, 5.743333e+01, 5.745000e+01, 5.746667e+01, 5.748333e+01, 5.750000e+01, 5.751667e+01, 5.753333e+01, 5.755000e+01, 5.756667e+01, 5.758333e+01, 5.760000e+01, 5.761667e+01, 5.763333e+01, 5.765000e+01,
5.766667e+01, 5.768333e+01, 5.770000e+01, 5.771667e+01, 5.773333e+01, 5.775000e+01, 5.776667e+01, 5.778333e+01, 5.780000e+01, 5.781667e+01, 5.783333e+01, 5.785000e+01, 5.786667e+01, 5.788333e+01, 5.790000e+01, 5.791667e+01, 5.793333e+01, 5.795000e+01, 5.796667e+01, 5.798333e+01,
58, 5.801667e+01, 5.803333e+01, 5.805000e+01, 5.806667e+01, 5.808333e+01, 5.810000e+01, 5.811667e+01, 5.813333e+01, 5.815000e+01, 5.816667e+01, 5.818333e+01, 5.820000e+01, 5.821667e+01, 5.823333e+01, 5.825000e+01, 5.826667e+01, 5.828333e+01, 5.830000e+01, 5.831667e+01,
5.833333e+01, 5.835000e+01, 5.836667e+01, 5.838333e+01, 5.840000e+01, 5.841667e+01, 5.843333e+01, 5.845000e+01, 5.846667e+01, 5.848333e+01, 5.850000e+01, 5.851667e+01, 5.853333e+01, 5.855000e+01, 5.856667e+01, 5.858333e+01, 5.860000e+01, 5.861667e+01, 5.863333e+01, 5.865000e+01,
5.866667e+01, 5.868333e+01, 5.870000e+01, 5.871667e+01, 5.873333e+01, 5.875000e+01, 5.876667e+01, 5.878333e+01, 5.880000e+01, 5.881667e+01, 5.883333e+01, 5.885000e+01, 5.886667e+01, 5.888333e+01, 5.890000e+01, 5.891667e+01, 5.893333e+01, 5.895000e+01, 5.896667e+01, 5.898333e+01,
59, 5.901667e+01, 5.903333e+01, 5.905000e+01, 5.906667e+01, 5.908333e+01, 5.910000e+01, 5.911667e+01, 5.913333e+01, 5.915000e+01, 5.916667e+01, 5.918333e+01, 5.920000e+01, 5.921667e+01, 5.923333e+01, 5.925000e+01, 5.926667e+01, 5.928333e+01, 5.930000e+01, 5.931667e+01,
